"IMG_name","Contig_number","Source","Viruse_type","Bacteria_Host"
"IMGVR_UViG_2037747006_000006|2037747006|CBMLargeContigs4fn_contig00060|33079-77547","NODE_25150_length_1484_cov_4.202939||full","Environmental;Aquatic;Freshwater;Groundwater","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;;"
"IMGVR_UViG_3300045988_157879|3300045988|Ga0495776_096824|422-47656","NODE_3080_length_3985_cov_3.990076||full","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E;"
"IMGVR_UViG_3300045988_157959|3300045988|Ga0495776_058283","NODE_7624_length_1373_cov_9.044006||full","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;;;"
"IMGVR_UViG_3300045988_157959|3300045988|Ga0495776_058283","NODE_18685_length_1163_cov_2.938628||full","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;;;"
"IMGVR_UViG_3300045988_157959|3300045988|Ga0495776_058283","NODE_14934_length_1349_cov_4.795981||full","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;;;"
"IMGVR_UViG_3300045988_157959|3300045988|Ga0495776_058283","NODE_8774_length_1150_cov_6.605479||full","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;;;"
"IMGVR_UViG_3300045988_158248|3300045988|Ga0495776_117124","NODE_7228_length_3078_cov_3.727754||full","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;"
"IMGVR_UViG_3300045988_158248|3300045988|Ga0495776_117124","NODE_11594_length_2817_cov_3.533671||full","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;"
"IMGVR_UViG_3300045988_158301|3300045988|Ga0495776_024834|1-40426","NODE_7230_length_1551_cov_3.192513||full","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;;"
"IMGVR_UViG_3300045988_158319|3300045988|Ga0495776_049356","NODE_9407_length_1480_cov_2.553684||full","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;;;;"
"IMGVR_UViG_3300045988_158328|3300045988|Ga0495776_140513","NODE_15888_length_1611_cov_5.729434||full","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;",";;;;;;"
"IMGVR_UViG_3300045988_158328|3300045988|Ga0495776_140513","NODE_18916_length_1408_cov_5.878049||full","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;",";;;;;;"
"IMGVR_UViG_3300045988_158370|3300045988|Ga0495776_043470","NODE_3918_length_3053_cov_6.309873||full","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Erysipelatoclostridium;"
"IMGVR_UViG_3300045988_158370|3300045988|Ga0495776_043470","NODE_6299_length_3274_cov_3.404473||full","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Erysipelatoclostridium;"
"IMGVR_UViG_3300045988_158370|3300045988|Ga0495776_043470","NODE_6493_length_1982_cov_6.354437||full","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Erysipelatoclostridium;"
"IMGVR_UViG_3300045988_158370|3300045988|Ga0495776_043470","NODE_17340_length_1977_cov_2.535380||full","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Erysipelatoclostridium;"
"IMGVR_UViG_3300045988_158370|3300045988|Ga0495776_043470","NODE_1921_length_3825_cov_4.463395||full","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Erysipelatoclostridium;"
"IMGVR_UViG_3300045988_158541|3300045988|Ga0495776_014210","NODE_23933_length_1451_cov_4.712034||full","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;",";;;;;;"
"IMGVR_UViG_3300045988_158655|3300045988|Ga0495776_053066","NODE_19875_length_1439_cov_3.745665||full","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;"
"IMGVR_UViG_3300045988_158703|3300045988|Ga0495776_138709","NODE_12811_length_1306_cov_2.148681||full","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;",";;;;;;"
"IMGVR_UViG_3300045988_158703|3300045988|Ga0495776_138709","NODE_27917_length_1131_cov_2.639405||full","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;",";;;;;;"
"IMGVR_UViG_3300045988_158703|3300045988|Ga0495776_138709","NODE_6467_length_1639_cov_3.393939||full","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;",";;;;;;"
"IMGVR_UViG_3300045988_158703|3300045988|Ga0495776_138709","NODE_2013_length_7954_cov_30.508419||full","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;",";;;;;;"
"IMGVR_UViG_3300045988_158703|3300045988|Ga0495776_138709","NODE_228_length_15751_cov_5.873981||full","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;",";;;;;;"
"IMGVR_UViG_3300045988_158703|3300045988|Ga0495776_138709","NODE_281_length_17897_cov_14.674364||full","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;",";;;;;;"
"IMGVR_UViG_3300045988_158874|3300045988|Ga0495776_027072","NODE_12017_length_2890_cov_3.772134||full","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;"
"IMGVR_UViG_3300045988_158874|3300045988|Ga0495776_027072","NODE_1569_length_8410_cov_39.065470||full","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;"
"IMGVR_UViG_3300045988_158874|3300045988|Ga0495776_027072","NODE_6556_length_3071_cov_3.476127||full","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;"
"IMGVR_UViG_3300045988_158874|3300045988|Ga0495776_027072","NODE_5113_length_3772_cov_9.776164||full","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;"
"IMGVR_UViG_3300045988_158874|3300045988|Ga0495776_027072","NODE_3633_length_6867_cov_11.892836||full","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;"
"IMGVR_UViG_3300045988_158874|3300045988|Ga0495776_027072","NODE_737_length_5919_cov_10.399557||full","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;"
"IMGVR_UViG_3300045988_158874|3300045988|Ga0495776_027072","NODE_1757_length_5867_cov_4.501376||full","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;"
"IMGVR_UViG_3300045988_158874|3300045988|Ga0495776_027072","NODE_2123_length_8410_cov_8.781568||full","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;"
"IMGVR_UViG_3300045988_158874|3300045988|Ga0495776_027072","NODE_12741_length_1630_cov_4.090159||full","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;"
"IMGVR_UViG_3300045988_158874|3300045988|Ga0495776_027072","NODE_5981_length_2802_cov_3.653440||full","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;"
"IMGVR_UViG_3300045988_158874|3300045988|Ga0495776_027072","NODE_5941_length_3079_cov_6.738426||full","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;"
"IMGVR_UViG_3300045988_159070|3300045988|Ga0495776_167606","NODE_15471_length_1555_cov_4.258667||lt2gene","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;"
"IMGVR_UViG_3300045988_159070|3300045988|Ga0495776_167606","NODE_306_length_16917_cov_46.454928||full","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;"
"IMGVR_UViG_3300045988_159070|3300045988|Ga0495776_167606","NODE_5804_length_2305_cov_3.411556||lt2gene","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;"
"IMGVR_UViG_3300045988_159070|3300045988|Ga0495776_167606","NODE_17463_length_2015_cov_2.909694||lt2gene","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;"
"IMGVR_UViG_3300045988_159070|3300045988|Ga0495776_167606","NODE_908_length_6774_cov_8.246019||full","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;"
"IMGVR_UViG_3300045988_159197|3300045988|Ga0495776_042468","NODE_14657_length_2328_cov_4.449186||full","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;",";;;;;;"
"IMGVR_UViG_3300045988_159197|3300045988|Ga0495776_042468","NODE_15751_length_2188_cov_4.285982||full","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;",";;;;;;"
"IMGVR_UViG_3300045988_159197|3300045988|Ga0495776_042468","NODE_7712_length_2344_cov_9.806903||full","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;",";;;;;;"
"IMGVR_UViG_3300045988_159670|3300045988|Ga0495776_161655","NODE_5294_length_2754_cov_4.031493||full","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;",";;;;;;"
"IMGVR_UViG_3300045988_159680|3300045988|Ga0495776_174353","NODE_2612_length_5552_cov_7.624886||full","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;"
"IMGVR_UViG_3300045988_159680|3300045988|Ga0495776_174353","NODE_5581_length_3408_cov_6.890248||full","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;"
"IMGVR_UViG_3300045988_159680|3300045988|Ga0495776_174353","NODE_1757_length_4563_cov_3.691881||full","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;"
"IMGVR_UViG_3300045988_159752|3300045988|Ga0495776_021600","NODE_9265_length_2457_cov_3.040383||full","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;;"
"IMGVR_UViG_3300045988_159752|3300045988|Ga0495776_021600","NODE_23076_length_1096_cov_2.766571||full","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;;"
"IMGVR_UViG_3300045988_159752|3300045988|Ga0495776_021600","NODE_20599_length_1762_cov_2.104277||full","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;;"
"IMGVR_UViG_3300045988_159901|3300045988|Ga0495776_089286","NODE_7757_length_2812_cov_3.805948||full","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;;"
"IMGVR_UViG_3300045988_159901|3300045988|Ga0495776_089286","NODE_13042_length_1504_cov_4.934438||full","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;;"
"IMGVR_UViG_3300045988_159901|3300045988|Ga0495776_089286","NODE_5965_length_2124_cov_3.230063||full","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;;"
"IMGVR_UViG_3300045988_159901|3300045988|Ga0495776_089286","NODE_267_length_11306_cov_4.700204||full","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;;"
"IMGVR_UViG_3300045988_159924|3300045988|Ga0495776_038296","NODE_21480_length_1733_cov_3.580453||full","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;",";;;;;;"
"IMGVR_UViG_3300045988_159986|3300045988|Ga0495776_176789","NODE_6956_length_1981_cov_3.129283||full","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;",";;;;;;"
"IMGVR_UViG_3300045988_159986|3300045988|Ga0495776_176789","NODE_10511_length_2235_cov_3.022018||full","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;",";;;;;;"
"IMGVR_UViG_3300045988_159986|3300045988|Ga0495776_176789","NODE_14645_length_1366_cov_3.321892||full","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;",";;;;;;"
"IMGVR_UViG_3300045988_159986|3300045988|Ga0495776_176789","NODE_24965_length_1401_cov_4.055721||full","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;",";;;;;;"
"IMGVR_UViG_3300045988_159986|3300045988|Ga0495776_176789","NODE_4914_length_2291_cov_3.951699||full","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;",";;;;;;"
"IMGVR_UViG_3300045988_160039|3300045988|Ga0495776_123320","NODE_34027_length_1187_cov_2.143110||full","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;",";;;;;;"
"IMGVR_UViG_3300045988_160067|3300045988|Ga0495776_110532","NODE_5790_length_2054_cov_6.009505||full","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;"
"IMGVR_UViG_3300045988_160067|3300045988|Ga0495776_110532","NODE_15475_length_1145_cov_8.214679||full","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;"
"IMGVR_UViG_3300045988_160570|3300045988|Ga0495776_044944","NODE_14660_length_1750_cov_4.112684||lt2gene","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;;"
"IMGVR_UViG_3300045988_160570|3300045988|Ga0495776_044944","NODE_10917_length_1905_cov_3.655676||lt2gene","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;;"
"IMGVR_UViG_3300045988_160570|3300045988|Ga0495776_044944","NODE_20700_length_1780_cov_2.368116||full","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;;"
"IMGVR_UViG_3300045988_160574|3300045988|Ga0495776_075882","NODE_4640_length_3852_cov_3.748486||full","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;",";;;;;;"
"IMGVR_UViG_3300045988_160574|3300045988|Ga0495776_075882","NODE_4933_length_3697_cov_4.345689||full_1","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;",";;;;;;"
"IMGVR_UViG_3300045988_160574|3300045988|Ga0495776_075882","NODE_4116_length_4180_cov_4.164848||full","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;",";;;;;;"
"IMGVR_UViG_3300045988_160574|3300045988|Ga0495776_075882","NODE_2165_length_6209_cov_6.693208||full","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;",";;;;;;"
"IMGVR_UViG_3300045988_160574|3300045988|Ga0495776_075882","NODE_326_length_16257_cov_7.930256||full","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;",";;;;;;"
"IMGVR_UViG_3300045988_160574|3300045988|Ga0495776_075882","NODE_18569_length_1429_cov_4.080058||full","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;",";;;;;;"
"IMGVR_UViG_3300045988_160793|3300045988|Ga0495776_062205","NODE_11366_length_2065_cov_3.327363||full","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;;"
"IMGVR_UViG_3300045988_160793|3300045988|Ga0495776_062205","NODE_1691_length_4253_cov_5.208909||full","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;;"
"IMGVR_UViG_3300045988_160793|3300045988|Ga0495776_062205","NODE_1219_length_4878_cov_4.815260||full","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;;"
"IMGVR_UViG_3300045988_160793|3300045988|Ga0495776_062205","NODE_3219_length_2795_cov_4.531022||full","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;;"
"IMGVR_UViG_3300045988_160887|3300045988|Ga0495776_064270","NODE_23287_length_1200_cov_3.206114||full","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-273;"
"IMGVR_UViG_3300045988_161123|3300045988|Ga0495776_088322","NODE_8440_length_2533_cov_3.580710||full","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;",";;;;;;"
"IMGVR_UViG_3300045988_161123|3300045988|Ga0495776_088322","NODE_3940_length_3840_cov_5.041215||full","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;",";;;;;;"
"IMGVR_UViG_3300045988_161123|3300045988|Ga0495776_088322","NODE_17844_length_1115_cov_2.508491||full","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;",";;;;;;"
"IMGVR_UViG_3300045988_161123|3300045988|Ga0495776_088322","NODE_153_length_29470_cov_9.991671||full","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;",";;;;;;"
"IMGVR_UViG_3300045988_161123|3300045988|Ga0495776_088322","NODE_2400_length_5189_cov_4.613751||full","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;",";;;;;;"
"IMGVR_UViG_3300045988_161123|3300045988|Ga0495776_088322","NODE_13867_length_2211_cov_2.516234||full","Host-associated;Mammals: Human;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;",";;;;;;"
