"KEGG.Entry","Metabolism","Pathway","Total.AMGs","Present.AMG.KOs","VIBRANT_AMG_pathways_ERR3015715.tsv"
"map00562","Carbohydrate metabolism","Inositol phosphate metabolism","3","K01803,K22230","VIBRANT_AMG_pathways_SRR15431173.tsv"
"map00190","Energy metabolism","Oxidative phosphorylation","4","K02108,K02109,K02110,K02111","VIBRANT_AMG_pathways_SRR15431173.tsv"
"map00195","Energy metabolism","Photosynthesis","4","K02108,K02109,K02110,K02111","VIBRANT_AMG_pathways_SRR15431173.tsv"
"map00710","Energy metabolism","Carbon fixation in photosynthetic organisms","9","K00024,K00927,K01006,K01783,K01803,K03841","VIBRANT_AMG_pathways_SRR15431173.tsv"
"map00720","Energy metabolism","Carbon fixation pathways in prokaryotes","7","K00024,K01006,K01491,K03737,K13788","VIBRANT_AMG_pathways_SRR15431173.tsv"
"map00680","Energy metabolism","Methane metabolism","10","K00024,K00204,K00600,K00850,K03388,K03841,K13788,K15634,K21071","VIBRANT_AMG_pathways_SRR15431173.tsv"
"map00910","Energy metabolism","Nitrogen metabolism","3","K00262,K00266","VIBRANT_AMG_pathways_SRR15431173.tsv"
"map00920","Energy metabolism","Sulfur metabolism","24","K00390,K01082","VIBRANT_AMG_pathways_SRR15431173.tsv"
"map00061","Lipid metabolism","Fatty acid biosynthesis","1","K00059","VIBRANT_AMG_pathways_SRR15431173.tsv"
"map00072","Lipid metabolism","Synthesis and degradation of ketone bodies","1","K00019","VIBRANT_AMG_pathways_SRR15431173.tsv"
"map00120","Lipid metabolism","Primary bile acid biosynthesis","1","K01442","VIBRANT_AMG_pathways_SRR15431173.tsv"
"map00121","Lipid metabolism","Secondary bile acid biosynthesis","1","K01442","VIBRANT_AMG_pathways_SRR15431173.tsv"
"map00561","Lipid metabolism","Glycerolipid metabolism","4","K00655,K01046,K01054,K07029","VIBRANT_AMG_pathways_SRR15431173.tsv"
"map00564","Lipid metabolism","Glycerophospholipid metabolism","5","K00655,K00995,K07029,K17717","VIBRANT_AMG_pathways_SRR15431173.tsv"
"map00565","Lipid metabolism","Ether lipid metabolism","2","K17717","VIBRANT_AMG_pathways_SRR15431173.tsv"
"map00600","Lipid metabolism","Sphingolipid metabolism","2","K01190,K01201","VIBRANT_AMG_pathways_SRR15431173.tsv"
"map00230","Nucleotide metabolism","Purine metabolism","4","K00873,K01756,K01933,K01951","VIBRANT_AMG_pathways_SRR15431173.tsv"
"map00240","Nucleotide metabolism","Pyrimidine metabolism","2","K01465,K09023","VIBRANT_AMG_pathways_SRR15431173.tsv"
"map00250","Amino acid metabolism","Alanine, aspartate and glutamate metabolism","5","K00262,K00266,K01756,K01953","VIBRANT_AMG_pathways_SRR15431173.tsv"
"map00260","Amino acid metabolism","Glycine, serine and threonine metabolism","7","K00003,K00600,K00639,K01697,K02437,K15634","VIBRANT_AMG_pathways_SRR15431173.tsv"
"map00270","Amino acid metabolism","Cysteine and methionine metabolism","83","K00003,K00016,K00024,K00548,K00558,K00789,K00826,K01697,K01740,K17398,K17462","VIBRANT_AMG_pathways_SRR15431173.tsv"
"map00280","Amino acid metabolism","Valine, leucine and isoleucine degradation","1","K00826","VIBRANT_AMG_pathways_SRR15431173.tsv"
"map00290","Amino acid metabolism","Valine, leucine and isoleucine biosynthesis","3","K00053,K00826,K01652","VIBRANT_AMG_pathways_SRR15431173.tsv"
"map00300","Amino acid metabolism","Lysine biosynthesis","1","K00003","VIBRANT_AMG_pathways_SRR15431173.tsv"
"map00220","Amino acid metabolism","Arginine biosynthesis","1","K00262","VIBRANT_AMG_pathways_SRR15431173.tsv"
"map00330","Amino acid metabolism","Arginine and proline metabolism","2","K10536","VIBRANT_AMG_pathways_SRR15431173.tsv"
"map00340","Amino acid metabolism","Histidine metabolism","2","K01496,K04486","VIBRANT_AMG_pathways_SRR15431173.tsv"
"map00400","Amino acid metabolism","Phenylalanine, tyrosine and tryptophan biosynthesis","1","K00800","VIBRANT_AMG_pathways_SRR15431173.tsv"
"map00430","Metabolism of other amino acids","Taurine and hypotaurine metabolism","1","K13788","VIBRANT_AMG_pathways_SRR15431173.tsv"
"map00440","Metabolism of other amino acids","Phosphonate and phosphinate metabolism","2","K06167","VIBRANT_AMG_pathways_SRR15431173.tsv"
"map00450","Metabolism of other amino acids","Selenocompound metabolism","1","K00548","VIBRANT_AMG_pathways_SRR15431173.tsv"
"map00460","Metabolism of other amino acids","Cyanoamino acid metabolism","2","K00600,K05350","VIBRANT_AMG_pathways_SRR15431173.tsv"
"map00471","Metabolism of other amino acids","D-Glutamine and D-glutamate metabolism","1","K23169","VIBRANT_AMG_pathways_SRR15431173.tsv"
"map00510","Glycan biosynthesis and metabolism","N-Glycan biosynthesis","3","K00721","VIBRANT_AMG_pathways_SRR15431173.tsv"
"map00513","Glycan biosynthesis and metabolism","Various types of N-glycan biosynthesis","1","K12373","VIBRANT_AMG_pathways_SRR15431173.tsv"
"map00531","Glycan biosynthesis and metabolism","Glycosaminoglycan degradation","1","K12373","VIBRANT_AMG_pathways_SRR15431173.tsv"
"map00603","Glycan biosynthesis and metabolism","Glycosphingolipid biosynthesis - globo and isoglobo series","1","K12373","VIBRANT_AMG_pathways_SRR15431173.tsv"
"map00604","Glycan biosynthesis and metabolism","Glycosphingolipid biosynthesis - ganglio series","1","K12373","VIBRANT_AMG_pathways_SRR15431173.tsv"
"map00540","Glycan biosynthesis and metabolism","Lipopolysaccharide biosynthesis","4","K00748,K03271,K06041","VIBRANT_AMG_pathways_SRR15431173.tsv"
"map00550","Glycan biosynthesis and metabolism","Peptidoglycan biosynthesis","5","K00790,K05366,K07258,K07260","VIBRANT_AMG_pathways_SRR15431173.tsv"
"map00511","Glycan biosynthesis and metabolism","Other glycan degradation","3","K01190,K01201,K12373","VIBRANT_AMG_pathways_SRR15431173.tsv"
"map00730","Metabolism of cofactors and vitamins","Thiamine metabolism","4","K04487","VIBRANT_AMG_pathways_SRR15431173.tsv"
"map00740","Metabolism of cofactors and vitamins","Riboflavin metabolism","6","K00082,K00794,K11752,K19286,K21063,K21064","VIBRANT_AMG_pathways_SRR15431173.tsv"
"map00760","Metabolism of cofactors and vitamins","Nicotinate and nicotinamide metabolism","9","K00763,K00952,K01950,K03462,K08281,K13522,K20170","VIBRANT_AMG_pathways_SRR15431173.tsv"
"map00770","Metabolism of cofactors and vitamins","Pantothenate and CoA biosynthesis","5","K00053,K00826,K00859,K01652,K13038","VIBRANT_AMG_pathways_SRR15431173.tsv"
"map00780","Metabolism of cofactors and vitamins","Biotin metabolism","2","K00059,K03524","VIBRANT_AMG_pathways_SRR15431173.tsv"
"map00790","Metabolism of cofactors and vitamins","Folate biosynthesis","7","K00287,K01495,K01737,K03639,K06920,K10026","VIBRANT_AMG_pathways_SRR15431173.tsv"
"map00670","Metabolism of cofactors and vitamins","One carbon pool by folate","5","K00287,K00548,K00600,K01491","VIBRANT_AMG_pathways_SRR15431173.tsv"
"map00860","Metabolism of cofactors and vitamins","Porphyrin and chlorophyll metabolism","16","K04032,K04034,K09882,K09883,K22227","VIBRANT_AMG_pathways_SRR15431173.tsv"
"map00130","Metabolism of cofactors and vitamins","Ubiquinone and other terpenoid-quinone biosynthesis","10","K00568,K03183","VIBRANT_AMG_pathways_SRR15431173.tsv"
"map00900","Metabolism of terpenoids and polyketides","Terpenoid backbone biosynthesis","1","K03526","VIBRANT_AMG_pathways_SRR15431173.tsv"
"map00523","Metabolism of terpenoids and polyketides","Polyketide sugar unit biosynthesis","6","K00067,K00973,K01710,K13317,K23144","VIBRANT_AMG_pathways_SRR15431173.tsv"
"map01055","Metabolism of terpenoids and polyketides","Biosynthesis of vancomycin group antibiotics","1","K01710","VIBRANT_AMG_pathways_SRR15431173.tsv"
"map00940","Biosynthesis of other secondary metabolites","Phenylpropanoid biosynthesis","2","K00588,K05350","VIBRANT_AMG_pathways_SRR15431173.tsv"
"map00945","Biosynthesis of other secondary metabolites","Stilbenoid, diarylheptanoid and gingerol biosynthesis","1","K00588","VIBRANT_AMG_pathways_SRR15431173.tsv"
"map00941","Biosynthesis of other secondary metabolites","Flavonoid biosynthesis","1","K00588","VIBRANT_AMG_pathways_SRR15431173.tsv"
"map00521","Biosynthesis of other secondary metabolites","Streptomycin biosynthesis","5","K00067,K00973,K01710,K23144","VIBRANT_AMG_pathways_SRR15431173.tsv"
"map00525","Biosynthesis of other secondary metabolites","Acarbose and validamycin biosynthesis","3","K00973,K01710,K23144","VIBRANT_AMG_pathways_SRR15431173.tsv"
"map00333","Biosynthesis of other secondary metabolites","Prodigiosin biosynthesis","1","K00059","VIBRANT_AMG_pathways_SRR15431173.tsv"
"map00999","Biosynthesis of other secondary metabolites","Biosynthesis of secondary metabolites - unclassified","1","K00588","VIBRANT_AMG_pathways_SRR15431173.tsv"
"map00362","Xenobiotics biodegradation and metabolism","Benzoate degradation","2","K01055,K04115","VIBRANT_AMG_pathways_SRR15431173.tsv"
"map00983","Xenobiotics biodegradation and metabolism","Drug metabolism - other enzymes","1","K01951","VIBRANT_AMG_pathways_SRR15431173.tsv"
"map04122","Folding, sorting and degradation","Sulfur relay system","8","K03639,K04487,K21029","VIBRANT_AMG_pathways_SRR15431173.tsv"
"KEGG Entry","Metabolism","Pathway","Total AMGs","Present AMG KOs","VIBRANT_AMG_pathways_SRR15431174.tsv"
"map00010","Carbohydrate metabolism","Glycolysis / Gluconeogenesis","5","K00873,K01803,K15634,K21071","VIBRANT_AMG_pathways_SRR15431174.tsv"
"map00020","Carbohydrate metabolism","Citrate cycle (TCA cycle)","1","K00031","VIBRANT_AMG_pathways_SRR15431174.tsv"
"map00030","Carbohydrate metabolism","Pentose phosphate pathway","2","K00615,K21071","VIBRANT_AMG_pathways_SRR15431174.tsv"
"map00040","Carbohydrate metabolism","Pentose and glucuronate interconversions","2","K00012,K03079","VIBRANT_AMG_pathways_SRR15431174.tsv"
"map00051","Carbohydrate metabolism","Fructose and mannose metabolism","3","K01628,K01803,K21071","VIBRANT_AMG_pathways_SRR15431174.tsv"
"map00052","Carbohydrate metabolism","Galactose metabolism","4","K01784,K01854,K21071","VIBRANT_AMG_pathways_SRR15431174.tsv"
"map00053","Carbohydrate metabolism","Ascorbate and aldarate metabolism","2","K00012,K03079","VIBRANT_AMG_pathways_SRR15431174.tsv"
"map00500","Carbohydrate metabolism","Starch and sucrose metabolism","6","K01232,K05349,K16150","VIBRANT_AMG_pathways_SRR15431174.tsv"
"map00520","Carbohydrate metabolism","Amino sugar and nucleotide sugar metabolism","12","K00012,K00075,K00621,K00820,K01198,K01209,K01443,K01784,K01787,K01854,K13010","VIBRANT_AMG_pathways_SRR15431174.tsv"
"map00620","Carbohydrate metabolism","Pyruvate metabolism","5","K00873,K01069,K01759,K13788","VIBRANT_AMG_pathways_SRR15431174.tsv"
"map00640","Carbohydrate metabolism","Propanoate metabolism","3","K11381,K13788,K18369","VIBRANT_AMG_pathways_SRR15431174.tsv"
"map00650","Carbohydrate metabolism","Butanoate metabolism","2","K01652","VIBRANT_AMG_pathways_SRR15431174.tsv"
"map00660","Carbohydrate metabolism","C5-Branched dibasic acid metabolism","2","K01652","VIBRANT_AMG_pathways_SRR15431174.tsv"
"map00562","Carbohydrate metabolism","Inositol phosphate metabolism","1","K01803","VIBRANT_AMG_pathways_SRR15431174.tsv"
"map00190","Energy metabolism","Oxidative phosphorylation","2","K02108,K02120","VIBRANT_AMG_pathways_SRR15431174.tsv"
"map00195","Energy metabolism","Photosynthesis","1","K02108","VIBRANT_AMG_pathways_SRR15431174.tsv"
"map00710","Energy metabolism","Carbon fixation in photosynthetic organisms","2","K00615,K01803","VIBRANT_AMG_pathways_SRR15431174.tsv"
"map00720","Energy metabolism","Carbon fixation pathways in prokaryotes","3","K00031,K01491,K13788","VIBRANT_AMG_pathways_SRR15431174.tsv"
"map00680","Energy metabolism","Methane metabolism","4","K13788,K15634,K21071","VIBRANT_AMG_pathways_SRR15431174.tsv"
"map00920","Energy metabolism","Sulfur metabolism","19","K00390","VIBRANT_AMG_pathways_SRR15431174.tsv"
"map00061","Lipid metabolism","Fatty acid biosynthesis","4","K00059,K01897","VIBRANT_AMG_pathways_SRR15431174.tsv"
"map00071","Lipid metabolism","Fatty acid degradation","1","K01897","VIBRANT_AMG_pathways_SRR15431174.tsv"
"map00120","Lipid metabolism","Primary bile acid biosynthesis","1","K01442","VIBRANT_AMG_pathways_SRR15431174.tsv"
"map00121","Lipid metabolism","Secondary bile acid biosynthesis","1","K01442","VIBRANT_AMG_pathways_SRR15431174.tsv"
"map00561","Lipid metabolism","Glycerolipid metabolism","4","K00864,K01054,K19005","VIBRANT_AMG_pathways_SRR15431174.tsv"
"map00564","Lipid metabolism","Glycerophospholipid metabolism","2","K06131,K17717","VIBRANT_AMG_pathways_SRR15431174.tsv"
"map00565","Lipid metabolism","Ether lipid metabolism","1","K17717","VIBRANT_AMG_pathways_SRR15431174.tsv"
"map00230","Nucleotide metabolism","Purine metabolism","9","K00602,K00764,K00873,K01756,K01923,K01951","VIBRANT_AMG_pathways_SRR15431174.tsv"
"map00240","Nucleotide metabolism","Pyrimidine metabolism","1","K01955","VIBRANT_AMG_pathways_SRR15431174.tsv"
"map00250","Amino acid metabolism","Alanine, aspartate and glutamate metabolism","8","K00764,K00820,K01756,K01914,K01953,K01955","VIBRANT_AMG_pathways_SRR15431174.tsv"
"map00260","Amino acid metabolism","Glycine, serine and threonine metabolism","4","K00303,K01733,K15634","VIBRANT_AMG_pathways_SRR15431174.tsv"
"map00270","Amino acid metabolism","Cysteine and methionine metabolism","44","K00558,K00789,K00826,K01251,K01740,K05396,K14155,K17398","VIBRANT_AMG_pathways_SRR15431174.tsv"
"map00280","Amino acid metabolism","Valine, leucine and isoleucine degradation","2","K00826,K11381","VIBRANT_AMG_pathways_SRR15431174.tsv"
"map00290","Amino acid metabolism","Valine, leucine and isoleucine biosynthesis","3","K00826,K01652","VIBRANT_AMG_pathways_SRR15431174.tsv"
"map00300","Amino acid metabolism","Lysine biosynthesis","4","K00821,K01586,K01929,K03340","VIBRANT_AMG_pathways_SRR15431174.tsv"
"map00220","Amino acid metabolism","Arginine biosynthesis","1","K00821","VIBRANT_AMG_pathways_SRR15431174.tsv"
"map00330","Amino acid metabolism","Arginine and proline metabolism","7","K00286,K00657,K00931,K09471,K10536","VIBRANT_AMG_pathways_SRR15431174.tsv"
"map00340","Amino acid metabolism","Histidine metabolism","1","K01745","VIBRANT_AMG_pathways_SRR15431174.tsv"
"map00400","Amino acid metabolism","Phenylalanine, tyrosine and tryptophan biosynthesis","1","K01736","VIBRANT_AMG_pathways_SRR15431174.tsv"
"map00430","Metabolism of other amino acids","Taurine and hypotaurine metabolism","1","K13788","VIBRANT_AMG_pathways_SRR15431174.tsv"
"map00440","Metabolism of other amino acids","Phosphonate and phosphinate metabolism","1","K06167","VIBRANT_AMG_pathways_SRR15431174.tsv"
"map00450","Metabolism of other amino acids","Selenocompound metabolism","2","K14155","VIBRANT_AMG_pathways_SRR15431174.tsv"
"map00460","Metabolism of other amino acids","Cyanoamino acid metabolism","4","K01914,K05349","VIBRANT_AMG_pathways_SRR15431174.tsv"
"map00471","Metabolism of other amino acids","D-Glutamine and D-glutamate metabolism","2","K01776","VIBRANT_AMG_pathways_SRR15431174.tsv"
"map00480","Metabolism of other amino acids","Glutathione metabolism","1","K00031","VIBRANT_AMG_pathways_SRR15431174.tsv"
"map00510","Glycan biosynthesis and metabolism","N-Glycan biosynthesis","2","K00721","VIBRANT_AMG_pathways_SRR15431174.tsv"
"map00540","Glycan biosynthesis and metabolism","Lipopolysaccharide biosynthesis","2","K03272,K03275","VIBRANT_AMG_pathways_SRR15431174.tsv"
"map00550","Glycan biosynthesis and metabolism","Peptidoglycan biosynthesis","2","K00075,K01929","VIBRANT_AMG_pathways_SRR15431174.tsv"
"map00572","Glycan biosynthesis and metabolism","Arabinogalactan biosynthesis - Mycobacterium","1","K16870","VIBRANT_AMG_pathways_SRR15431174.tsv"
"map00730","Metabolism of cofactors and vitamins","Thiamine metabolism","9","K00949,K04487","VIBRANT_AMG_pathways_SRR15431174.tsv"
"map00740","Metabolism of cofactors and vitamins","Riboflavin metabolism","5","K19286,K21064","VIBRANT_AMG_pathways_SRR15431174.tsv"
"map00750","Metabolism of cofactors and vitamins","Vitamin B6 metabolism","1","K01733","VIBRANT_AMG_pathways_SRR15431174.tsv"
"map00760","Metabolism of cofactors and vitamins","Nicotinate and nicotinamide metabolism","4","K00763,K01916,K03462,K08281","VIBRANT_AMG_pathways_SRR15431174.tsv"
"map00770","Metabolism of cofactors and vitamins","Pantothenate and CoA biosynthesis","3","K00826,K01652","VIBRANT_AMG_pathways_SRR15431174.tsv"
"map00780","Metabolism of cofactors and vitamins","Biotin metabolism","3","K00059","VIBRANT_AMG_pathways_SRR15431174.tsv"
"map00790","Metabolism of cofactors and vitamins","Folate biosynthesis","11","K00287,K01495,K01737,K03639,K06920,K10026,K11754","VIBRANT_AMG_pathways_SRR15431174.tsv"
"map00670","Metabolism of cofactors and vitamins","One carbon pool by folate","5","K00287,K00602,K01491","VIBRANT_AMG_pathways_SRR15431174.tsv"
"map00860","Metabolism of cofactors and vitamins","Porphyrin and chlorophyll metabolism","10","K02190,K04034,K09882,K22226,K22227","VIBRANT_AMG_pathways_SRR15431174.tsv"
"map00130","Metabolism of cofactors and vitamins","Ubiquinone and other terpenoid-quinone biosynthesis","4","K00568,K03183,K09834","VIBRANT_AMG_pathways_SRR15431174.tsv"
"map00900","Metabolism of terpenoids and polyketides","Terpenoid backbone biosynthesis","1","K03526","VIBRANT_AMG_pathways_SRR15431174.tsv"
"map00908","Metabolism of terpenoids and polyketides","Zeatin biosynthesis","1","K00791","VIBRANT_AMG_pathways_SRR15431174.tsv"
"map01051","Metabolism of terpenoids and polyketides","Biosynthesis of ansamycins","1","K00615","VIBRANT_AMG_pathways_SRR15431174.tsv"
"map00523","Metabolism of terpenoids and polyketides","Polyketide sugar unit biosynthesis","4","K00067,K00973,K01710","VIBRANT_AMG_pathways_SRR15431174.tsv"
"map01055","Metabolism of terpenoids and polyketides","Biosynthesis of vancomycin group antibiotics","1","K01710","VIBRANT_AMG_pathways_SRR15431174.tsv"
"map00940","Biosynthesis of other secondary metabolites","Phenylpropanoid biosynthesis","3","K05349","VIBRANT_AMG_pathways_SRR15431174.tsv"
"map00332","Biosynthesis of other secondary metabolites","Carbapenem biosynthesis","2","K00931","VIBRANT_AMG_pathways_SRR15431174.tsv"
"map00521","Biosynthesis of other secondary metabolites","Streptomycin biosynthesis","4","K00067,K00973,K01710","VIBRANT_AMG_pathways_SRR15431174.tsv"
"map00525","Biosynthesis of other secondary metabolites","Acarbose and validamycin biosynthesis","3","K00973,K01710","VIBRANT_AMG_pathways_SRR15431174.tsv"
"map00333","Biosynthesis of other secondary metabolites","Prodigiosin biosynthesis","3","K00059","VIBRANT_AMG_pathways_SRR15431174.tsv"
"map00998","Biosynthesis of other secondary metabolites","Biosynthesis of secondary metabolites - other antibiotics","4","K02078","VIBRANT_AMG_pathways_SRR15431174.tsv"
"map00983","Xenobiotics biodegradation and metabolism","Drug metabolism - other enzymes","2","K01951","VIBRANT_AMG_pathways_SRR15431174.tsv"
"map04122","Folding, sorting and degradation","Sulfur relay system","12","K03639,K04487,K21029","VIBRANT_AMG_pathways_SRR15431174.tsv"
"KEGG Entry","Metabolism","Pathway","Total AMGs","Present AMG KOs","VIBRANT_AMG_pathways_SRR15431175.tsv"
"map00010","Carbohydrate metabolism","Glycolysis / Gluconeogenesis","4","K00873,K04072,K15634,K21071","VIBRANT_AMG_pathways_SRR15431175.tsv"
"map00020","Carbohydrate metabolism","Citrate cycle (TCA cycle)","1","K01678","VIBRANT_AMG_pathways_SRR15431175.tsv"
"map00030","Carbohydrate metabolism","Pentose phosphate pathway","2","K01808,K21071","VIBRANT_AMG_pathways_SRR15431175.tsv"
"map00040","Carbohydrate metabolism","Pentose and glucuronate interconversions","2","K00008,K00012","VIBRANT_AMG_pathways_SRR15431175.tsv"
"map00051","Carbohydrate metabolism","Fructose and mannose metabolism","3","K00008,K01808,K21071","VIBRANT_AMG_pathways_SRR15431175.tsv"
"map00052","Carbohydrate metabolism","Galactose metabolism","7","K01182,K01784,K01854,K02744,K21071","VIBRANT_AMG_pathways_SRR15431175.tsv"
"map00053","Carbohydrate metabolism","Ascorbate and aldarate metabolism","1","K00012","VIBRANT_AMG_pathways_SRR15431175.tsv"
"map00500","Carbohydrate metabolism","Starch and sucrose metabolism","3","K00688,K01182,K16150","VIBRANT_AMG_pathways_SRR15431175.tsv"
"map00520","Carbohydrate metabolism","Amino sugar and nucleotide sugar metabolism","15","K00012,K00820,K01209,K01784,K01791,K01854,K03431,K08679,K12373","VIBRANT_AMG_pathways_SRR15431175.tsv"
"map00620","Carbohydrate metabolism","Pyruvate metabolism","7","K00873,K01006,K01069,K01678,K04072,K13788","VIBRANT_AMG_pathways_SRR15431175.tsv"
"map00630","Carbohydrate metabolism","Glyoxylate and dicarboxylate metabolism","2","K01091,K11473","VIBRANT_AMG_pathways_SRR15431175.tsv"
"map00640","Carbohydrate metabolism","Propanoate metabolism","3","K01734,K13788,K18369","VIBRANT_AMG_pathways_SRR15431175.tsv"
"map00650","Carbohydrate metabolism","Butanoate metabolism","2","K01652,K04072","VIBRANT_AMG_pathways_SRR15431175.tsv"
"map00660","Carbohydrate metabolism","C5-Branched dibasic acid metabolism","2","K01652,K18288","VIBRANT_AMG_pathways_SRR15431175.tsv"
"map00190","Energy metabolism","Oxidative phosphorylation","2","K02108,K02119","VIBRANT_AMG_pathways_SRR15431175.tsv"
"map00195","Energy metabolism","Photosynthesis","1","K02108","VIBRANT_AMG_pathways_SRR15431175.tsv"
"map00710","Energy metabolism","Carbon fixation in photosynthetic organisms","2","K01006,K01808","VIBRANT_AMG_pathways_SRR15431175.tsv"
"map00720","Energy metabolism","Carbon fixation pathways in prokaryotes","4","K01006,K01491,K01678,K13788","VIBRANT_AMG_pathways_SRR15431175.tsv"
"map00680","Energy metabolism","Methane metabolism","6","K00058,K13788,K14084,K15634,K21071","VIBRANT_AMG_pathways_SRR15431175.tsv"
"map00920","Energy metabolism","Sulfur metabolism","18","K00390","VIBRANT_AMG_pathways_SRR15431175.tsv"
"map00061","Lipid metabolism","Fatty acid biosynthesis","2","K00059","VIBRANT_AMG_pathways_SRR15431175.tsv"
"map00071","Lipid metabolism","Fatty acid degradation","1","K04072","VIBRANT_AMG_pathways_SRR15431175.tsv"
"map00561","Lipid metabolism","Glycerolipid metabolism","2","K00864,K01046","VIBRANT_AMG_pathways_SRR15431175.tsv"
"map00564","Lipid metabolism","Glycerophospholipid metabolism","1","K17717","VIBRANT_AMG_pathways_SRR15431175.tsv"
"map00565","Lipid metabolism","Ether lipid metabolism","1","K17717","VIBRANT_AMG_pathways_SRR15431175.tsv"
"map00230","Nucleotide metabolism","Purine metabolism","7","K00873,K01756,K01951,K11175,K16841","VIBRANT_AMG_pathways_SRR15431175.tsv"
"map00240","Nucleotide metabolism","Pyrimidine metabolism","1","K01955","VIBRANT_AMG_pathways_SRR15431175.tsv"
"map00250","Amino acid metabolism","Alanine, aspartate and glutamate metabolism","5","K00820,K01756,K01914,K01955","VIBRANT_AMG_pathways_SRR15431175.tsv"
"map00260","Amino acid metabolism","Glycine, serine and threonine metabolism","6","K00058,K00303,K00872,K02204,K15634","VIBRANT_AMG_pathways_SRR15431175.tsv"
"map00270","Amino acid metabolism","Cysteine and methionine metabolism","44","K00058,K00558,K00789,K01243,K05396,K12960,K14155,K17398","VIBRANT_AMG_pathways_SRR15431175.tsv"
"map00290","Amino acid metabolism","Valine, leucine and isoleucine biosynthesis","1","K01652","VIBRANT_AMG_pathways_SRR15431175.tsv"
"map00300","Amino acid metabolism","Lysine biosynthesis","3","K00821,K01586,K03340","VIBRANT_AMG_pathways_SRR15431175.tsv"
"map00220","Amino acid metabolism","Arginine biosynthesis","3","K00611,K00821","VIBRANT_AMG_pathways_SRR15431175.tsv"
"map00330","Amino acid metabolism","Arginine and proline metabolism","4","K00657,K01750,K09471","VIBRANT_AMG_pathways_SRR15431175.tsv"
"map00340","Amino acid metabolism","Histidine metabolism","1","K01745","VIBRANT_AMG_pathways_SRR15431175.tsv"
"map00350","Amino acid metabolism","Tyrosine metabolism","1","K04072","VIBRANT_AMG_pathways_SRR15431175.tsv"
"map00360","Amino acid metabolism","Phenylalanine metabolism","1","K05714","VIBRANT_AMG_pathways_SRR15431175.tsv"
"map00400","Amino acid metabolism","Phenylalanine, tyrosine and tryptophan biosynthesis","1","K01736","VIBRANT_AMG_pathways_SRR15431175.tsv"
"map00430","Metabolism of other amino acids","Taurine and hypotaurine metabolism","1","K13788","VIBRANT_AMG_pathways_SRR15431175.tsv"
"map00440","Metabolism of other amino acids","Phosphonate and phosphinate metabolism","1","K06167","VIBRANT_AMG_pathways_SRR15431175.tsv"
"map00450","Metabolism of other amino acids","Selenocompound metabolism","1","K14155","VIBRANT_AMG_pathways_SRR15431175.tsv"
"map00460","Metabolism of other amino acids","Cyanoamino acid metabolism","1","K01914","VIBRANT_AMG_pathways_SRR15431175.tsv"
"map00480","Metabolism of other amino acids","Glutathione metabolism","1","K01270","VIBRANT_AMG_pathways_SRR15431175.tsv"
"map00510","Glycan biosynthesis and metabolism","N-Glycan biosynthesis","2","K00721","VIBRANT_AMG_pathways_SRR15431175.tsv"
"map00513","Glycan biosynthesis and metabolism","Various types of N-glycan biosynthesis","3","K12373","VIBRANT_AMG_pathways_SRR15431175.tsv"
"map00531","Glycan biosynthesis and metabolism","Glycosaminoglycan degradation","3","K12373","VIBRANT_AMG_pathways_SRR15431175.tsv"
"map00603","Glycan biosynthesis and metabolism","Glycosphingolipid biosynthesis - globo and isoglobo series","3","K12373","VIBRANT_AMG_pathways_SRR15431175.tsv"
"map00604","Glycan biosynthesis and metabolism","Glycosphingolipid biosynthesis - ganglio series","3","K12373","VIBRANT_AMG_pathways_SRR15431175.tsv"
"map00540","Glycan biosynthesis and metabolism","Lipopolysaccharide biosynthesis","5","K03271,K03272,K03273,K03275","VIBRANT_AMG_pathways_SRR15431175.tsv"
"map00550","Glycan biosynthesis and metabolism","Peptidoglycan biosynthesis","1","K07258","VIBRANT_AMG_pathways_SRR15431175.tsv"
"map00511","Glycan biosynthesis and metabolism","Other glycan degradation","3","K12373","VIBRANT_AMG_pathways_SRR15431175.tsv"
"map00730","Metabolism of cofactors and vitamins","Thiamine metabolism","5","K04487","VIBRANT_AMG_pathways_SRR15431175.tsv"
"map00740","Metabolism of cofactors and vitamins","Riboflavin metabolism","3","K19286,K21064","VIBRANT_AMG_pathways_SRR15431175.tsv"
"map00760","Metabolism of cofactors and vitamins","Nicotinate and nicotinamide metabolism","6","K00763,K01916,K03462,K08281,K13522,K20170","VIBRANT_AMG_pathways_SRR15431175.tsv"
"map00770","Metabolism of cofactors and vitamins","Pantothenate and CoA biosynthesis","1","K01652","VIBRANT_AMG_pathways_SRR15431175.tsv"
"map00780","Metabolism of cofactors and vitamins","Biotin metabolism","2","K00059","VIBRANT_AMG_pathways_SRR15431175.tsv"
"map00790","Metabolism of cofactors and vitamins","Folate biosynthesis","7","K00287,K01495,K01737,K03639,K06920,K10026","VIBRANT_AMG_pathways_SRR15431175.tsv"
"map00670","Metabolism of cofactors and vitamins","One carbon pool by folate","3","K00287,K01491,K11175","VIBRANT_AMG_pathways_SRR15431175.tsv"
"map00860","Metabolism of cofactors and vitamins","Porphyrin and chlorophyll metabolism","9","K04034,K09882,K09883,K22227","VIBRANT_AMG_pathways_SRR15431175.tsv"
"map00130","Metabolism of cofactors and vitamins","Ubiquinone and other terpenoid-quinone biosynthesis","5","K00568,K03183","VIBRANT_AMG_pathways_SRR15431175.tsv"
